VIN (17 CHARACTERS),VIN,BRAND,TYPE,PRODUCT,SERIES,MODEL,TECHNICAL TYPE,ICE CODE,DEVICE SERIAL NUMBER,SEVERITY LEVEL,CONTEXT,DEALER,DEALER NAME,DEALER CODE,COUNTRY OF COMPETENCE,LATITUDE,LONGITUDE,LAST KNOWN POSITION (COUNTRY),TELEMATICS BOX,TELEMATICS BRAND,TELEMATICS TYPE,TELEMATICS MODEL,OWNER NAME,ENGINE HOURS,LATEST COMMUNICATION DATE,BDE PROCESSED AT TIME,MYFLEET DEALER,MYFLEET DEALER NAME,EULA ACCEPTED
HACT7260ESG420604,HACT7260ESG420604,NEW HOLLAND,TRACTORS,AGRICULTURAL,T7 Power Command™ - TIER 3 and STAGE IIIA,T7.260,696127317,B.A.01.010.007.002,542276295,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.637423,-100.429901,Mexico,PCMF,NH,TRACTORS,T7.260,Default Company,3,2026-02-09 09:55:24,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HBZN1150APAC01648,HBZN1150APAC01648,CASE CONSTRUCTION,HEAVY EQUIPMENT,CRAWLER DOZERS,L Brazil,1150L,535221152,E.R.67.012.001.001,1598-3C000833,Low,CNH_CE,No,Desconocido,190-08B059,Mexico,19.150293,-96.177612,Mexico,CM1X,CC,DZ,1150L (T3),ARAGAL CONSTRUCCIONES Y MAQUINARIA,152,2026-02-08 16:28:50,2026-02-09 00:33:33,190-08B059A,Alfonso R. Bours S.A. De C.V.,Yes
HBZN621EPRAE16998,HBZN621EPRAE16998,CASE CONSTRUCTION,HEAVY EQUIPMENT,WHEEL LOADERS,21E,621E,530201428,E.R.62.002.002.018,1596-3B0026A9,Low,CNH_CE,No,Desconocido,190-08B065_190-08B065A,Mexico,25.089272,-105.598206,Mexico,CM1X,CC,WL,621E EC4,MINERA SILVER DE TOPIA,7,2025-08-06 13:17:20,2026-02-09 00:33:33,190-08B065A,Equipos Mejores S.A. De C.V.,Yes
HBZN721EVPAE15978,HBZN721EVPAE15978,CASE CONSTRUCTION,HEAVY EQUIPMENT,WHEEL LOADERS,21E,721E,530201412,E.R.62.002.003.018,1596-3B0003AF,Warning,CNH_CE,No,Desconocido,190-08B268,Mexico,25.878792,-100.218781,Mexico,CM1X,CC,WL,721E (T3),HARBORCAPITAL LEASING,4057,2026-02-09 08:26:05,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
HBZN845BVPAF09805,HBZN845BVPAF09805,CASE CONSTRUCTION,HEAVY EQUIPMENT,MOTOR GRADER,800B,845B,542200200,E.R.07.002.001.007,1598-3C0003BD,Low,CNH_CE,No,Desconocido,190-08B235,Chile,26.971596,-109.5578,Mexico,CM1X,CC,GR,845B (T3),DISTRITO DE RIEGO DEL RIO MAYO,2431,2026-02-09 11:04:36,2026-02-08 23:33:33,190-08B235A,Eq E Inn Para Agr Y Construccion Sadecv,Yes
JAF0L318LRM456105,JAF0L318LRM456105,NEW HOLLAND CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,300 Series Skid Steer Loaders,L318,550710252,F.S.64.016.004.014,1598-3C001264,Low,CNH_CE,Yes,Maquinaria Y Tractores De Morelos Sadecv,190-08B237,Mexico,16.989565,-99.258224,Mexico,CM1X,NC,SSL,L318 (T3),Maquinaria Y Tractores De Morelos Sadecv,22,2026-01-28 16:44:42,2026-02-09 00:33:33,190-08B237A,Maquinaria Y Tractores De Morelos Sadecv,Desconocido
JAFSR200HRM454661,JAFSR200HRM454661,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR200B,550711204,E.S.64.009.006.003,1598-3C00143F,Low,CNH_CE,No,Desconocido,190-08B235,Mexico,24.124075,-110.31575,Mexico,CM1X,CC,SSL,SR200B (T3),ENAGRI,4,2026-01-20 10:50:26,2026-02-08 23:33:33,190-08B235A,Eq E Inn Para Agr Y Construccion Sadecv,Yes
JAFSR220CPM450369,JAFSR220CPM450369,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR220B,550711205,E.S.64.009.008.002,1598-3C000E3E,Low,CNH_CE,No,Desconocido,190-08B403,Mexico,20.732599,-99.921577,Mexico,CM1X,CC,SSL,SR220B (T3),Agrotractores Del Norte Sa De,429,2026-02-08 17:11:05,2026-02-09 00:33:33,190-08B403A,Agrotractores Del Norte Sa De Cv,Yes
JAFSR220PRM455716,JAFSR220PRM455716,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SR220B,550711205,E.S.64.009.008.002,1598-3C000FF1,Low,CNH_CE,No,Desconocido,190-08B268,Mexico,25.694902,-100.449684,Mexico,CM1X,CC,SSL,SR220B (T3),DAVID ALEJANDRO SEPULVEDA GONZALEZ,218,2026-02-09 11:46:22,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
JAFSV250ARM462082,JAFSV250ARM462082,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SV250B,550711206,E.S.64.009.011.003,1598-3C001014,Low,CNH_CE,Yes,Jordan Implement De Mexico S De Rl De Cv,190-08B232,Mexico,32.498592,-116.94548,Mexico,CM1X,CC,SSL,SV250B (T3),Jordan Implement De Mexico S De Rl De Cv,3,2026-02-08 09:38:00,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Desconocido
JAFSV300KPM450289,JAFSV300KPM450289,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SV300B,550711208,E.S.64.009.014.002,1598-3C0008B5,Low,CNH_CE,No,Desconocido,190-08B026,Mexico,23.257149,-106.439789,Mexico,CM1X,CC,SSL,SV300B (T3),JULIO CESAR AGUIRRE MONTAÑO,218,2026-02-09 07:17:09,2026-02-08 23:33:33,190-08B026A,"Camionera Del Pacifico, S.A. De C.V.",Yes
JAFTV450TRM460551,JAFTV450TRM460551,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Compact Track Loaders,TV450B,550711226,E.S.64.010.007.004,1596-3B004127,Low,CNH_CE,Yes,"Associated Supply Company, Inc.",101-061269,United States of America,28.605156,-100.426865,Mexico,CM1X,CC,CTL,TV450B (T4B),"Associated Supply Company, Inc.",979,2026-02-08 07:41:46,2026-02-09 00:33:33,101-061269D,"Associated Supply Company, Inc.",Desconocido
JJAMB340CRRK02456,JJAMB340CRRK02456,CASE IH,TRACTORS,AGRICULTURAL,MAGNUM™ AFS CONNECT™ (MODEL YEAR 2020 - 2024),MAGNUM™ 340 AFS CONNECT™,696150055,A.A.01.078.004.035,540080054,Warning,CNH_AG,No,Agro Surte S.A De C.V.,175451,Mexico,21.234432,-100.63488,Mexico,PCM,CS,TRACTORS,MGNM 340,GRUPO CASA BLANCA,889,2026-02-09 10:20:39,2026-02-09 00:33:33,190-08B004A,Agro Surte S.A De C.V.,Yes
JJGN58NRAPC787408,JJGN58NRAPC787408,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717750,E.S.65.004.001.053,1598-3C000A6D,Low,CNH_CE,No,Desconocido,190-08B232,Mexico,31.638714,-106.446846,Mexico,CM1X,CC,TLB_US,580N (T3),CONSTRUCTORA RAMHER DE MEXICO,1990,2026-02-09 10:23:52,2026-02-08 23:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
JJGN58NRAPC787425,JJGN58NRAPC787425,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717050,E.S.65.004.001.050,1598-3C0009F8,Low,CNH_CE,No,Desconocido,190-08B268,Mexico,27.411333,-99.541176,Mexico,CM1X,CC,TLB_US,580N (T3),JARDIN DE LOS ANGELES,2486,2026-02-09 11:57:00,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
JJGN58NRCPC787373,JJGN58NRCPC787373,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717050,E.S.65.004.001.050,1598-3C000AFF,Low,CNH_CE,No,Desconocido,190-08B065,Mexico,24.86064,-107.338432,Mexico,CM1X,CC,TLB_US,580N (T3),NUHOME GRUPO INTEGRAL SA DE CV,1943,2026-02-08 09:20:17,2026-02-08 23:33:33,190-08B065A,Equipos Mejores S.A. De C.V.,Yes
JJGN58NRERC787545,JJGN58NRERC787545,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717050,E.S.65.004.001.050,1598-3C000AB2,Low,CNH_CE,No,Desconocido,190-08B232,Mexico,32.562103,-115.434135,Mexico,CM1X,CC,TLB_US,580N (T3),ARCA DEL PACIFICO,468,2025-03-18 08:06:33,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
JJGN58SRCPC781688,JJGN58SRCPC781688,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727750,E.S.65.004.002.040,1598-3C000A7E,Low,CNH_CE,No,Desconocido,190-08B403,Mexico,19.216663,-101.577621,Mexico,CM1X,CC,TLB_US,580SN (T3),Agrotractores Del Norte Sa De,24,2026-02-08 10:03:14,2026-02-09 00:33:33,190-08B403A,Agrotractores Del Norte Sa De Cv,Yes
JJGN58SRCPC781710,JJGN58SRCPC781710,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727750,E.S.65.004.002.040,1598-3C0009F6,Warning,CNH_CE,No,Desconocido,190-08B232,Mexico,32.286964,-115.102226,Mexico,CM1X,CC,TLB_US,580SN (T3),MJ INDUSTRIAL,1122,2026-02-08 15:12:45,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
JJGN58SRKRC781805,JJGN58SRKRC781805,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727750,E.S.65.004.002.040,1598-3C000A84,Low,CNH_CE,No,Desconocido,190-08B404,Mexico,20.272844,-97.962845,Mexico,CM1X,CC,TLB_US,580SN (T3),CONSTRUCTORA FDMDH DE LA SIERRA,1922,2026-02-09 09:13:11,2026-02-09 00:33:33,190-08B404A,Black Toro Machines S.A. De C.V.,Yes
JJGN58SRTPC781720,JJGN58SRTPC781720,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727050,E.S.65.004.002.038,1598-3C0009A4,Warning,CNH_CE,No,Desconocido,190-08B268,Mexico,26.052813,-98.294159,Mexico,CM1X,CC,TLB_US,580SN (T3),CARLOS AGUSTIN GUZMAN LOPEZ,2363,2026-02-09 08:22:20,2026-02-09 00:33:33,190-08B268A,Casa Rivero Sa De Cv,Yes
JJGN59SRHRC783603,JJGN59SRHRC783603,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,590SN,675747750,E.S.65.004.004.026,1598-3C000B35,Low,CNH_CE,No,Desconocido,190-08B232,Mexico,32.483784,-115.253983,Mexico,CM1X,CC,TLB_US,590SN (T3),USUARIOS DEL MODULO NO.17 MARGEN DERECHA DEL RIO COLORADO,1967,2026-02-09 10:04:21,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
JJGN59SRLRC783602,JJGN59SRLRC783602,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,590SN,675747750,E.S.65.004.004.026,1598-3C000B41,Low,CNH_CE,No,Desconocido,190-08B232,Mexico,32.567551,-115.334282,Mexico,CM1X,CC,TLB_US,590SN (T3),USUARIOS DEL MODULO NO.10 MARGEN DERECHA DEL RIO COLORADO,5,2024-06-04 11:51:21,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
,JX1750371,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38000D36,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,24.769823,-107.446365,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,13,2026-02-07 12:21:49,2026-02-08 23:33:33,Desconocido,Desconocido,Desconocido
,JX1750379,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38000CDC,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.707417,-102.384758,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,14,2026-01-06 08:46:10,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1757413,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011615,A.A.02.014.004.006,1602-38003C90,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,20.229895,-99.097839,Mexico,CM1X,CS,TRACTORS,JX75T,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2026-02-09 12:04:09,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,JX1757479,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011615,A.A.02.014.004.006,1602-38003D39,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.635685,-100.432259,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,1,2025-12-24 15:01:35,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1759829,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38003C7B,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.054527,-89.526093,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,2,2026-02-09 09:07:24,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1761200,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004E7E,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.63533,-100.432159,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,2,2026-01-13 11:11:23,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1761231,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004DBC,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.568123,-98.884865,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,8,2026-02-08 16:50:01,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1761237,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004E76,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.298134,-102.543747,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,3,2026-02-08 09:33:36,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1761346,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004E7C,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.3104,-99.647606,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,1,2026-02-09 11:44:07,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1770842,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004A24,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,16.759756,-93.175774,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,3,2026-02-07 10:10:20,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1770851,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004A2C,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,16.75989,-93.175804,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,1,2026-02-07 11:45:37,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1732223,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000BB2,Low,CNH_AG,Yes,"Agrotractores Del Sureste S.A. De C.V., 70120 Puerto Escondido, Oax.",175461,Mexico,16.456367,-95.028679,Mexico,CM1X,NH,TRACTORS,TT4.75,"Agrotractores Del Sureste S.A. De C.V., 70120 Puerto Escondido, Oax.",2,2026-02-03 09:30:37,2026-02-09 00:33:33,190-NM0266A,Agrotractores Del Sureste S.A. De C.V.,Desconocido
,NH1734996,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000D8D,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,16.340618,-94.514175,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,19,2026-02-04 18:16:40,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1735030,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000CF5,Low,CNH_AG,Yes,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",513743,Mexico,19.253086,-103.608444,Mexico,CM1X,NH,TRACTORS,TT4.90,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",11,2026-02-03 13:45:17,2026-02-09 00:33:33,190-NM050CA,Tracsa S.A. P.I. De C.V.,Desconocido
,NH1735528,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000BDB,Low,CNH_AG,Yes,"Tractores E Implementos Economicos Sadec, 50020 Toluca, Mex.",175564,Mexico,19.397156,-99.770432,Mexico,CM1X,NH,TRACTORS,TT4.90,"Tractores E Implementos Economicos Sadec, 50020 Toluca, Mex.",15,2026-02-08 15:19:33,2026-02-09 00:33:33,190-NM0402A,Tractores E Implementos Economicos Sadec,Desconocido
,NH1737125,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000C14,Low,CNH_AG,Yes,"Tractores E Implementos Economicos Sadec, 50020 Toluca, Mex.",175564,Mexico,19.599234,-100.032127,Mexico,CM1X,NH,TRACTORS,TT4.90,"Tractores E Implementos Economicos Sadec, 50020 Toluca, Mex.",7,2026-02-03 17:48:37,2026-02-09 00:33:33,190-NM0402A,Tractores E Implementos Economicos Sadec,Desconocido
,NH1743740,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000CDB,Low,CNH_AG,Yes,"Tractores E Implementos Economicos Sadec, 50020 Toluca, Mex.",175564,Mexico,19.293186,-99.94442,Mexico,CM1X,NH,TRACTORS,TT4.90,"Tractores E Implementos Economicos Sadec, 50020 Toluca, Mex.",34,2026-02-09 12:04:30,2026-02-09 00:33:33,190-NM0402A,Tractores E Implementos Economicos Sadec,Desconocido
,NH1745495,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000D73,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.636127,-100.432114,Mexico,CM1X,NH,TRACTORS,TT4.75,Default Company,1,2026-01-26 11:27:17,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1749415,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000C3A,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.635538,-100.432388,Mexico,CM1X,NH,TRACTORS,TT4.75,Default Company,1,2025-11-13 16:27:35,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1750231,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000CC6,Low,CNH_AG,No,Alfonso R. Bours S.A. De C.V.,175508,Mexico,32.368603,-117.011009,Mexico,CM1X,NH,TRACTORS,TT4.90,COMISION JIAKI DEL AGUA,1,2026-01-15 13:01:02,2026-02-08 22:33:33,190-NM0022A,Alfonso R. Bours S.A. De C.V.,Yes
,NH1750409,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000D04,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,18.244217,-99.66143,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,12,2026-02-08 12:06:09,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1753733,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F0B,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.564556,-104.556595,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,39,2026-02-07 11:26:02,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1754505,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F5D,Low,CNH_AG,Yes,"Agrotractores Del Sureste S.A. De C.V., 70120 Puerto Escondido, Oax.",175461,Mexico,16.12582,-97.711937,Mexico,CM1X,NH,TRACTORS,TT4.90,"Agrotractores Del Sureste S.A. De C.V., 70120 Puerto Escondido, Oax.",1,2026-01-26 18:23:21,2026-02-09 00:33:33,190-NM0266A,Agrotractores Del Sureste S.A. De C.V.,Desconocido
,NH1755761,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F5B,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.084457,-98.856659,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,30,2026-02-09 12:04:14,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1760488,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38003C5B,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.458609,-102.850037,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,31,2026-02-01 02:35:05,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1760623,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38003C5C,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.757015,-99.669792,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,46,2026-02-09 07:48:30,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1760649,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38003C71,Low,CNH_AG,Yes,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",514419,Mexico,17.982189,-93.016525,Mexico,CM1X,NH,TRACTORS,TT4.90,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",1,2026-01-05 07:59:37,2026-02-09 00:33:33,190-NM0512A,"Maquinas Diesel, Sa De Cv",Desconocido
,NH1760853,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004E77,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.197878,-99.144821,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,21,2026-02-08 18:04:21,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1760875,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004E78,Low,CNH_AG,Yes,"Agrotractores Del Centro Sa De Cv, 76247 El Marques, Qro.",175494,Mexico,20.685575,-100.781685,Mexico,CM1X,NH,TRACTORS,TT4.90,"Agrotractores Del Centro Sa De Cv, 76247 El Marques, Qro.",3,2026-02-09 10:47:19,2026-02-09 00:33:33,190-NM0080A,Agrotractores Del Centro Sa De Cv,Desconocido
,NH1767552,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055329,B.A.02.016.006.003,1602-380049A6,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.025887,-102.374565,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,3,2026-02-07 13:23:02,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1768585,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F93,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.097103,-98.235741,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,2,2026-02-07 09:11:52,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1769366,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F3D,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.025988,-102.374527,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,1,2026-02-09 10:52:14,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1769644,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004E55,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.025982,-102.375145,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,16,2026-02-09 11:51:41,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1769697,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004EC6,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.02599,-102.375206,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,30,2026-02-09 11:21:46,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH8735525,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.65,696055323,B.A.02.016.002.007,1602-38000C17,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.049417,-101.56852,Mexico,CM1X,NH,TRACTORS,TT4.65,Default Company,1,2026-02-07 10:05:03,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
NKJ0B80CKSKH47343,NKJ0B80CKSKH47343,NEW HOLLAND CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,B.C,B80C,675066211,F.S.65.006.011.003,1602-38003A53,Low,CNH_CE,No,Desconocido,190-NM0272,Mexico,15.325577,-92.643585,Mexico,CM1X,NC,TLB_EU,B80C (T3),JUAN MENDEZ LOPEZ,34,2026-01-31 09:35:04,2026-02-09 00:33:33,190-NM0272A,Agro Equipos S.A. De C.V.,Yes
NKJ575SVASKH46990,NKJ575SVASKH46990,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,SV Series,575SV,675076211,E.S.65.019.002.001,1602-38003A61,Critical,CNH_CE,No,Desconocido,190-08B650,Mexico,21.667761,-98.868782,Mexico,CM1X,CC,TLB_EU,575SV (T3),CONSTRUCCIONES Y PROYECTOS M&V,180,2026-02-09 11:23:55,2026-02-09 00:33:33,190-08B650A,Mavepo Industrial S.A. De C.V.,Yes
NKJ575SVHRKH43326,NKJ575SVHRKH43326,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,SV Series,575SV,675076211,E.S.65.019.002.001,1602-38000948,Critical,CNH_CE,No,Desconocido,190-08B404,Mexico,19.442219,-99.315331,Mexico,CM1X,CC,TLB_EU,575SV (T3),RENTA MAQUINARIA Y EQUIPO CONSTRUCCION  VALSEQUILLO,0,2026-02-08 14:41:45,2026-02-09 00:33:33,190-08B404A,Black Toro Machines S.A. De C.V.,Yes
